"estimate","statistic","p.value","method","alternative","GeriatricAssessment","gene","padj"
0.297459069756591,1081.91303257485,0.190351788313243,"Spearman's rank correlation rho","two.sided","promis_score","SPI1",0.956834850681366
-0.452059507327451,2236.17164128427,0.0396471843328763,"Spearman's rank correlation rho","two.sided","promis_score","SPN",0.956834850681366
0.0110894828637326,1522.92219638985,0.961949087399859,"Spearman's rank correlation rho","two.sided","promis_score","TBX21",0.989178594468286
-0.00260929008558413,1544.0183067318,0.991043897056309,"Spearman's rank correlation rho","two.sided","promis_score","TGFB1",0.99532486421422
-0.329422873304997,2047.31122488969,0.144775807937448,"Spearman's rank correlation rho","two.sided","promis_score","TIGIT",0.956834850681366
-0.26810455629377,1952.88101669241,0.239976967595857,"Spearman's rank correlation rho","two.sided","promis_score","TNF",0.989178594468286
-0.00163133604406065,1542.51225750785,0.99440055158974,"Spearman's rank correlation rho","two.sided","promis_score","TNFRSF14",0.996543656226787
-0.380956352495283,2126.67278284274,0.0884181574483527,"Spearman's rank correlation rho","two.sided","promis_score","TNFRSF18",0.956834850681366
-0.0368681945957708,1596.77701967749,0.873937393847708,"Spearman's rank correlation rho","two.sided","promis_score","VTCN1",0.989178594468286
-0.206786239282542,1858.45080849512,0.368458729107002,"Spearman's rank correlation rho","two.sided","promis_score","ZBTB7B",0.989178594468286
-0.122350203304549,1728.41931308901,0.597264110885182,"Spearman's rank correlation rho","two.sided","promis_score","GUSB",0.989178594468286
0.319638035484056,1047.75742535455,0.157818269331002,"Spearman's rank correlation rho","two.sided","promis_score","HPRT1",0.956834850681366
0.0443579314549302,1471.68878555941,0.848588388433243,"Spearman's rank correlation rho","two.sided","promis_score","PGK1",0.989178594468286
0.098500700730801,1388.30892087457,0.670995093595823,"Spearman's rank correlation rho","two.sided","promis_score","UBC",0.989178594468286
-0.380304029973887,2125.66820615979,0.0890101286535084,"Spearman's rank correlation rho","two.sided","promis_score","YWHAZ",0.956834850681366
0.00625211380127153,1530.37174474604,0.978542265495509,"Spearman's rank correlation rho","two.sided","promis_score","NEG_A",0.989178594468286
-0.0586895446177963,1630.38189871141,0.800501519603108,"Spearman's rank correlation rho","two.sided","promis_score","NEG_B",0.989178594468286
-0.192929915667755,1837.11207012834,0.402090804830956,"Spearman's rank correlation rho","two.sided","promis_score","NEG_C",0.989178594468286
-0.407076773685638,2166.89823147588,0.0670279439668798,"Spearman's rank correlation rho","two.sided","promis_score","NEG_D",0.956834850681366
-0.179360279257152,1816.21483005601,0.43660255900741,"Spearman's rank correlation rho","two.sided","promis_score","NEG_E",0.989178594468286
-0.182869425601836,1821.61891542683,0.427530973281333,"Spearman's rank correlation rho","two.sided","promis_score","NEG_F",0.989178594468286
0.219770174645261,1201.5539310463,0.338457479110534,"Spearman's rank correlation rho","two.sided","promis_score","NEG_G",0.989178594468286
0.0980522803993209,1388.99948818505,0.672412399223763,"Spearman's rank correlation rho","two.sided","promis_score","NEG_H",0.989178594468286
-0.133726116886187,1745.93822000473,0.563337395099553,"Spearman's rank correlation rho","two.sided","promis_score","POS_A",0.989178594468286
-0.133726116886187,1745.93822000473,0.563337395099553,"Spearman's rank correlation rho","two.sided","promis_score","POS_B",0.989178594468286
-0.129812181757811,1739.91075990703,0.574913334390504,"Spearman's rank correlation rho","two.sided","promis_score","POS_C",0.989178594468286
-0.054812891080438,1624.41185226387,0.813447926502827,"Spearman's rank correlation rho","two.sided","promis_score","POS_D",0.989178594468286
-0.122756260096114,1729.04464054802,0.596038570922962,"Spearman's rank correlation rho","two.sided","promis_score","POS_E",0.989178594468286
-0.0463972655778572,1611.4517889899,0.84171005656874,"Spearman's rank correlation rho","two.sided","promis_score","POS_F",0.989178594468286
