"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","GA"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_bolteae_CAG_59",1.58428254408213,0.996396562318819,24.4426708152331,1.59001205342899,0.124684460490101,0.584428149112912,"SPPB"
"k__Archaea",1.12763451055059,0.720930675770817,30.3260252243854,1.56413723045552,0.128161909987482,0.584428149112912,"SPPB"
"k__Archaea.p__Euryarchaeota",1.12763451055059,0.720930675770817,30.3260252243854,1.56413723045552,0.128161909987482,0.584428149112912,"SPPB"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria",1.12763451055059,0.720930675770817,30.3260252243854,1.56413723045552,0.128161909987482,0.584428149112912,"SPPB"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales",1.12763451055059,0.720930675770817,30.3260252243854,1.56413723045552,0.128161909987482,0.584428149112912,"SPPB"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae",1.12763451055059,0.720930675770817,30.3260252243854,1.56413723045552,0.128161909987482,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_hominis",-2.11075337340437,1.36807546523591,31.9999999996021,-1.5428632608658,0.132696487765821,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus",3.32157569545377,2.14762638059796,24.4599228046669,1.54662641764018,0.134795192717962,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus.s__Anaeroglobus_geminatus",3.32157569545377,2.14762638059796,24.4599228046669,1.54662641764018,0.134795192717962,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_producta",14.1901086298561,9.23514208594173,28.8084033572656,1.53653387222457,0.135319159538501,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus",-37.6389526299666,24.6675638184425,24.0338046660525,-1.52584798835409,0.140101038759725,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus.s__Lactococcus_phage_jm3",-37.6389526299666,24.6675638184425,24.0338046660525,-1.52584798835409,0.140101038759725,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii",23.3864782457993,15.1173684436996,16.6133221768676,1.54699399785721,0.140701202905374,0.584428149112912,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia",272.684633881481,177.584266976142,19.3901773620345,1.53552247912883,0.14081251393668,0.584428149112912,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae",272.684633881481,177.584266976142,19.3901773620345,1.53552247912883,0.14081251393668,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH10",42.3286099188017,27.5662587126804,19.3901773606085,1.53552247912883,0.140812513937856,0.584428149112912,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales",-0.116476537106806,0.077284682022456,31.7558844968978,-1.50711025857572,0.14166688182074,0.584428149112912,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae",-0.116476537106806,0.077284682022456,31.7558844968978,-1.50711025857572,0.14166688182074,0.584428149112912,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria",-0.116510904831941,0.0773131956323888,31.7592480324344,-1.50699895249358,0.141694266198214,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia",1.30734317889111,0.867847686470809,24.4419738995465,1.50642007724599,0.144775481777371,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia.s__Marvinbryantia_formatexigens",1.30734317889111,0.867847686470809,24.4419738995465,1.50642007724599,0.144775481777371,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor",25.4863147904111,16.9194133580944,24.4410456412038,1.50633560697412,0.144797528308245,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor.s__Lactonifactor_longoviformis",25.4863147904111,16.9194133580944,24.4410456412038,1.50633560697412,0.144797528308245,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_obeum_CAG_39",319.099336072436,211.838141909302,24.4410456394622,1.50633560697043,0.144797528310092,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_sp_992a",27.5633019787136,18.2982477898009,24.4410447533241,1.50633559537197,0.144797531731844,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales",-595.418951955763,380.473710347752,11.0592384625914,-1.56494111357011,0.145743078609718,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae",-595.418951955763,380.473710347752,11.0592384625914,-1.56494111357011,0.145743078609718,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus",-595.418951955763,380.473710347752,11.0592384625914,-1.56494111357011,0.145743078609718,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_aureus",-595.418951955763,380.473710347752,11.0592384625914,-1.56494111357011,0.145743078609718,0.584428149112912,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Odoribacteraceae.g__Odoribacter",0.921740678383259,0.5879902051148,10.7902114576581,1.56761230096222,0.145809262468843,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_167",9.03919831542287,6.04194352635443,24.7956990560239,1.49607461175277,0.147254988508914,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paragasseri",0.628804403786913,0.420007717428777,21.0776084436105,1.49712583291649,0.149186545941828,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_MM1",20.7582579932427,13.4318613647338,11.4649207785024,1.54544909521958,0.149380370760864,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium",-0.173503800760554,0.11710685361741,24.6199594808635,-1.48158536756007,0.15113725655574,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.173503800760554,0.11710685361741,24.6199594808635,-1.48158536756007,0.15113725655574,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia",0.126381515145468,0.0874082796087758,31.9999999991947,1.44587578786734,0.157935779415965,0.584428149112912,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_galacturonicus",2.97792666111708,2.07276763464079,26.0623433474321,1.43669102669734,0.16270270092562,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_eligens",0.81196432961683,0.573577905796885,27.9933704920586,1.41561298196929,0.167919060500945,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_OM08_24",1720.75058346644,1211.32154287117,21.300698903425,1.42055641096564,0.169919174627969,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_A2",29.3023485087275,20.627374092673,21.3006989016723,1.42055641096536,0.169919174629227,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Enterobacteria_phage_mEp237",139.862405058571,98.4560725939679,21.3006989144926,1.42055641032283,0.169919174805296,0.584428149112912,"SPPB"
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter",4.66957943193055,3.28714818926729,21.3006989149143,1.42055641031851,0.169919174806253,0.584428149112912,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae",157.207887291037,110.666416447196,21.3006989129853,1.42055641031847,0.169919174807563,0.584428149112912,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia",157.207887291037,110.666416447196,21.3006989129853,1.42055641031847,0.169919174807563,0.584428149112912,"SPPB"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Lautropia.s__Lautropia_mirabilis",157.207887291037,110.666416447196,21.3006989129853,1.42055641031847,0.169919174807563,0.584428149112912,"SPPB"
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter.s__Pyramidobacter_piscolens",4.90248652000777,3.45110302160307,21.3006989120324,1.4205564103185,0.169919174808193,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_Tuc2009",82.2061996013055,57.8690145664472,21.3006989105527,1.42055641032065,0.169919174808569,0.584428149112912,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas",224.622492236848,158.122895089033,21.300698910507,1.42055641031852,0.169919174809211,0.584428149112912,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_asaccharolytica",224.622492236848,158.122895089033,21.300698910507,1.42055641031852,0.169919174809211,0.584428149112912,"SPPB"
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter.s__Pyramidobacter_sp_C12_8",98.2904831628275,69.1915382232429,21.3006989099814,1.42055641031853,0.169919174809561,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Epsilon15virus",111.586232205693,78.5510743502782,21.3006989090503,1.4205564103185,0.169919174810196,0.584428149112912,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Podoviridae.g__Epsilon15virus.s__Salmonella_virus_Epsilon15",111.586232205693,78.5510743502782,21.3006989090503,1.4205564103185,0.169919174810196,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_innocuum",12.8103089598864,9.14123273383884,23.1710235850067,1.40137652468528,0.174354143374955,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea",-2.27560853051601,1.62328284701005,18.664311934261,-1.40185583474099,0.1773700458055,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea.s__Faecalitalea_cylindroides",-2.27560853051601,1.62328284701005,18.664311934261,-1.40185583474099,0.1773700458055,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ventriosum",-8.27579348803784,6.02317215439394,28.7969573278521,-1.37399252020393,0.180045162231904,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales",-0.266521846648006,0.190080361204166,15.7656249110928,-1.40215351527944,0.180251788679403,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae",-0.266521846648006,0.190080361204166,15.7656249110928,-1.40215351527944,0.180251788679403,0.584428149112912,"SPPB"
"k__Bacteria.p__Verrucomicrobia",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,"SPPB"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,"SPPB"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,"SPPB"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,"SPPB"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,"SPPB"
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila",0.116135109212484,0.0843184795805482,24.9764551008973,1.37733874934902,0.180626460112736,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_170",2.05277296793264,1.48719490949931,21.2302292030467,1.38029854380267,0.181856891212112,0.584428149112912,"SPPB"
"k__Bacteria.p__Bacteroidetes",0.0398540646402695,0.0291850920170266,29.9302274496941,1.36556241169357,0.182251983782598,0.584428149112912,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia",0.0398540646402695,0.0291850920170266,29.9302274496941,1.36556241169357,0.182251983782598,0.584428149112912,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales",0.0398540646402695,0.0291850920170266,29.9302274496941,1.36556241169357,0.182251983782598,0.584428149112912,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_caccae",50.1302352765167,36.6511892385974,24.8307547423825,1.3677655846355,0.183638033897512,0.585601285873178,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_gasseri",1.73101738589176,1.27256792446074,21.1242410609833,1.36025539589589,0.188089329142995,0.592914822002689,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus",60.573224409765,44.5551484338214,20.116191619825,1.35951122460596,0.189030335237791,0.592914822002689,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Hk97virus.s__Escherichia_virus_HK544",60.573224409765,44.5551484338214,20.116191619825,1.35951122460596,0.189030335237791,0.592914822002689,"SPPB"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_vaginalis",3.01710130209563,2.24046587047284,21.1832966204598,1.34664015277273,0.192328698536868,0.594501655672503,"SPPB"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter",1.00850234522588,0.757716775678685,31.8623491624472,1.33097534276256,0.192643393649975,0.594501655672503,"SPPB"
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_smithii",1.00850234522588,0.757716775678685,31.8623491624472,1.33097534276256,0.192643393649975,0.594501655672503,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia",-3.41120608328214,2.49561786671088,12.7347343639776,-1.36687837059685,0.195309420279391,0.596317059789203,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Slackia.s__Slackia_isoflavoniconvertens",-3.41120608328214,2.49561786671088,12.7347343639776,-1.36687837059685,0.195309420279391,0.596317059789203,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified.s__Clostridiales_bacterium_CHKCI006",-101.437207270556,76.3987601246995,23.5702761580302,-1.32773368448635,0.196982284242313,0.598242492884061,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae",20.4892106027762,15.7628495480992,23.9631373077598,1.29984179194599,0.206020445189004,0.622398608097307,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_180",0.223544992796968,0.172803168059578,25.8258165119919,1.29363943559123,0.207240953745319,0.622807892407398,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hansenii",-3.63751232871073,2.73007757231595,11.2504123989119,-1.33238423904013,0.209092532541253,0.625099550409787,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified",-0.703942632525235,0.561147402853866,27.7547342537952,-1.25447008922281,0.220133207643435,0.634884284693644,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus",16.3655095566725,13.1275773444225,29.3586036451005,1.24665116245731,0.22238054692716,0.634884284693644,"SPPB"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",16.3655095566725,13.1275773444225,29.3586036451005,1.24665116245731,0.22238054692716,0.634884284693644,"SPPB"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified.s__Phage_Gifsy_2",40.5404282808221,31.7300489117044,12.2431110305242,1.2776667440266,0.225062428530463,0.634884284693644,"SPPB"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_perfringens",12.9492390959127,10.1350678153885,12.2431110349808,1.27766674400061,0.225062428530904,0.634884284693644,"SPPB"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_onderdonkii",23.7045306762129,18.552984013645,12.2431110344436,1.27766674400081,0.225062428531851,0.634884284693644,"SPPB"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales",87.0891883658026,68.1626791765069,12.2431110332599,1.27766674400056,0.225062428534175,0.634884284693644,"SPPB"
