"microbe","Estimate","Std. Error","df","t value","Pr(>|t|)","padj","aic","bic","r2.conditional","r2.marginal","icc","rmse","nobs","GA"
"k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea.s__Faecalitalea_cylindroides",1.02377531251868,3.12006600817148,16.3002318185616,0.328126170996832,0.746993480454648,0.997639177906686,231.030002011716,245.528263225514,0.790174638477805,0.139564636963883,0.75614047197943,2.07168702964039,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL309",-7.46668815532877,22.6650025319503,12.0372599053545,-0.32943689923719,0.747487165551515,0.997639177906686,227.101592957955,241.599854171753,0.772628986246233,0.13736258922101,0.736423425517283,2.14725706155224,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified",12.1962692238003,37.6172903094176,17.0258990805322,0.324219770309902,0.749720810470309,0.997639177906686,226.057124243028,240.555385456826,0.786778403880333,0.137552377908939,0.752771541531186,2.08675514519527,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Viruses_unclassified.f__Viruses_unclassified.g__Viruses_unclassified",12.1962692238003,37.6172903094176,17.0258990805322,0.324219770309902,0.749720810470309,0.997639177906686,226.057124243028,240.555385456826,0.786778403880333,0.137552377908939,0.752771541531186,2.08675514519527,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae",0.193804609896688,0.615862088213014,12.6126819241623,0.314688326503473,0.758143463555583,0.997639177906686,234.321432509567,248.819693723365,0.772230716527987,0.134660718582098,0.736786150400105,2.14743311854067,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL310",-4.34798334320378,14.2814636002581,22.4654863247898,-0.304449422335482,0.763587865757685,0.997639177906686,228.007045481929,242.505306695727,0.786338808751162,0.136091979718908,0.75268062544515,2.0949503516929,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184",-13.5833863853636,44.7340828374653,24.8688792976955,-0.303647365135814,0.7639225052842,0.997639177906686,225.724267307017,240.222528520815,0.805975675176588,0.136816560843121,0.775222373342883,2.02445402379854,37,"PROMIS"
"k__Bacteria.p__Lentisphaerae",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,217.942722361442,232.44098357524,0.783234176085473,0.13405477113629,0.74967721203457,2.09873576065104,37,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,217.942722361442,232.44098357524,0.783234176085473,0.13405477113629,0.74967721203457,2.09873576065104,37,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,217.942722361442,232.44098357524,0.783234176085473,0.13405477113629,0.74967721203457,2.09873576065104,37,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,217.942722361442,232.44098357524,0.783234176085473,0.13405477113629,0.74967721203457,2.09873576065104,37,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,217.942722361442,232.44098357524,0.783234176085473,0.13405477113629,0.74967721203457,2.09873576065104,37,"PROMIS"
"k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis.s__Victivallis_vadensis",-666.322564550301,2194.1544067574,16.3834638550528,-0.303680799536354,0.765193809173106,0.997639177906686,217.942722361442,232.44098357524,0.783234176085473,0.13405477113629,0.74967721203457,2.09873576065104,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Sp18virus",-5.96929509116094,19.6564784481516,16.3834638553557,-0.303680799534174,0.765193809174667,0.997639177906686,227.373012439835,241.871273653633,0.78323417607768,0.134054771136437,0.749677212025528,2.09873576067574,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__Sp18virus.s__Shigella_virus_SP18",-5.96929509116094,19.6564784481516,16.3834638553557,-0.303680799534174,0.765193809174667,0.997639177906686,227.373012439835,241.871273653633,0.78323417607768,0.134054771136437,0.749677212025528,2.09873576067574,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__T4virus",-3.4285772737793,11.290069306488,16.3834638527944,-0.303680799533181,0.765193809176002,0.997639177906686,228.48197935805,242.980240571848,0.783234176074186,0.134054771136506,0.749677212021472,2.09873576068684,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Myoviridae.g__T4virus.s__Escherichia_virus_RB14",-3.4285772737793,11.290069306488,16.3834638527944,-0.303680799533181,0.765193809176002,0.997639177906686,228.48197935805,242.980240571848,0.783234176074186,0.134054771136506,0.749677212021472,2.09873576068684,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_clarus",0.272411933175279,0.893610276703565,11.8032464958215,0.30484422603126,0.76579311468806,0.997639177906686,233.598342926567,248.096604140365,0.76833696321061,0.135858589306955,0.731915362552067,2.1675853856178,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium",-0.496426441777898,1.63804270052498,12.9602145830155,-0.303060745375439,0.766653366120943,0.997639177906686,232.364455176741,246.862716390539,0.775371105570782,0.137159254700659,0.739663552453948,2.1357677308015,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL285",-8.60823462904068,28.65530023272,15.0689491856708,-0.300406366680165,0.767971902791559,0.997639177906686,226.694080413461,241.192341627259,0.762245436127381,0.138259447523939,0.724099599131695,2.21075317637002,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria",-0.390669528817888,1.31485143767938,25.3076596715691,-0.297120661409013,0.768799505767188,0.997639177906686,232.785964324501,247.284225538299,0.78487983025914,0.139607662784929,0.749974330969562,2.11043313988156,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales",-0.390669528817888,1.31485143767938,25.3076596715691,-0.297120661409013,0.768799505767188,0.997639177906686,232.785964324501,247.284225538299,0.78487983025914,0.139607662784929,0.749974330969562,2.11043313988156,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Clostridium_citroniae",11.2727501052889,39.2399470421762,22.9220125945095,0.287277403641056,0.776480981428351,0.997639177906686,225.989581430538,240.487842644336,0.79885882653187,0.132163792213347,0.768226801712821,2.05743296282874,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira",-0.210023989352828,0.75277941261236,29.1805668867079,-0.278998051532765,0.782214145758674,0.997639177906686,233.901968653417,248.400229867215,0.799888963222621,0.135222042443813,0.768598360967848,2.04639728095141,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza",-0.210023989352828,0.75277941261236,29.1805668867079,-0.278998051532765,0.782214145758674,0.997639177906686,233.901968653417,248.400229867215,0.799888963222621,0.135222042443813,0.768598360967848,2.04639728095141,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified",-1.14944149196574,4.10783425025893,17.6291939294347,-0.279816911281971,0.78287465739171,0.997639177906686,230.547212561549,245.045473775347,0.773245357767517,0.138148227353899,0.736898328193618,2.156992993056,37,"PROMIS"
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus",-7.87352910514379,28.3175486996418,10.3344966481887,-0.278044162249234,0.786462097524602,0.997639177906686,226.660984586066,241.159245799864,0.782231925271083,0.135648483969173,0.74805611988867,2.09538544453429,37,"PROMIS"
"k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus.s__Cloacibacillus_evryensis",-7.87352910514379,28.3175486996418,10.3344966481887,-0.278044162249234,0.786462097524602,0.997639177906686,226.660984586066,241.159245799864,0.782231925271083,0.135648483969173,0.74805611988867,2.09538544453429,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella",-0.368039276098463,1.34885492948285,25.7646782994972,-0.272853120119871,0.787141195085297,0.997639177906686,232.748583054872,247.24684426867,0.785067667901962,0.139102755788837,0.750339156568006,2.11001951186113,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella.s__Parasutterella_excrementihominis",-0.368039276098463,1.34885492948285,25.7646782994972,-0.272853120119871,0.787141195085297,0.997639177906686,232.748583054872,247.24684426867,0.785067667901962,0.139102755788837,0.750339156568006,2.11001951186113,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae",-0.359298275515554,1.32635523928967,25.6149811059619,-0.270891436074076,0.788645524738047,0.997639177906686,232.783052364594,247.281313578392,0.785210753371117,0.139063638383353,0.750516697627271,2.10908029586851,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis",-58.6843621243197,215.603669889322,12.2255216731859,-0.27218628585703,0.790021227754759,0.997639177906686,222.629747199752,237.12800841355,0.772768938635362,0.135516124806897,0.73714829404553,2.14587567123739,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_corporis",-38.2544872492883,140.545241398503,12.2255216726873,-0.272186285843868,0.790021227764829,0.997639177906686,223.485572041452,237.98383325525,0.772768938644756,0.135516124806625,0.737148294056479,2.14587567120617,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_agalactiae",-225.410132644748,828.146546581532,12.2255216725764,-0.272186285839395,0.790021227768229,0.997639177906686,219.938250666301,234.436511880099,0.772768938647953,0.135516124806533,0.737148294060206,2.14587567119555,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis",-6.10254236295261,22.4204623099631,12.2255216713997,-0.272186285839467,0.790021227768607,0.997639177906686,227.156682845285,241.654944059083,0.772768938647904,0.135516124806535,0.737148294060148,2.14587567119571,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_cristatus",-107.882504052977,396.355399471769,12.2255216730277,-0.272186285835274,0.790021227771159,0.997639177906686,221.412008356634,235.910269570432,0.772768938650907,0.135516124806445,0.73714829406365,2.14587567118572,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium_sp_CAG_266",0.504972470849611,1.91363253955877,18.8555662664907,0.263881628479229,0.794733603796302,0.997639177906686,232.043496689938,246.541757903736,0.794664420583392,0.137809892897411,0.761844194540061,2.05255249724135,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor.s__Flavonifractor_sp_An100",-81.9177041543635,312.039285208701,28.2031545588153,-0.26252368864252,0.794825899478513,0.997639177906686,221.861373716408,236.359634930206,0.804562108500595,0.136655494555612,0.773626993318493,2.02717709707029,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercorirosoris",-18.8715193776642,71.9691496932739,10.8602235790335,-0.26221678952847,0.798061391234442,0.997639177906686,224.807144245407,239.305405459205,0.780900061197578,0.135627563017113,0.746521372699949,2.10331467785107,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae",0.0250453222312472,0.0966966207800017,18.4393874159127,0.259009281081588,0.798497452851925,0.997639177906686,238.044113224903,252.542374438701,0.77717667149565,0.137215076456241,0.741739427261736,2.1371638279607,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_MM1",6.56559284438815,25.2813366657715,11.991300955077,0.259701175265679,0.7994994453231,0.997639177906686,226.916875972757,241.415137186555,0.774516503716682,0.134386562538288,0.739510171024475,2.1350109054121,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium",-0.0798293261674145,0.314986141451542,29.0634490906951,-0.253437582363272,0.801714325521363,0.997639177906686,235.660687118152,250.15894833195,0.789544773906665,0.136071120477297,0.756397510163561,2.09901756803481,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0798293261674145,0.314986141451542,29.0634490906951,-0.253437582363272,0.801714325521363,0.997639177906686,235.660687118152,250.15894833195,0.789544773906665,0.136071120477297,0.756397510163561,2.09901756803481,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens",-0.217458291371173,0.864885157079817,11.8315279306187,-0.251430250121756,0.805795319357792,0.997639177906686,233.688970574232,248.18723178803,0.76979817938971,0.136012435698477,0.733558872694663,2.16133135523365,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia",-2.11427071519212,8.60733653533793,25.6161317059633,-0.245635883587432,0.807921513453508,0.997639177906686,229.074270257315,243.572531471113,0.815104240573639,0.139622708134539,0.78509921034123,1.98093025698727,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia.s__Harryflintia_acetispora",-2.11427071519212,8.60733653533793,25.6161317059633,-0.245635883587432,0.807921513453508,0.997639177906686,229.074270257315,243.572531471113,0.815104240573639,0.139622708134539,0.78509921034123,1.98093025698727,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_dispar",11.4142186677782,49.3398524759694,13.2959777996497,0.231338727113897,0.820573748255483,0.997639177906686,225.579672393655,240.077933607453,0.779714435239483,0.134049515864482,0.745614132913813,2.11215184779916,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes_caccae",20.6633612546411,91.1625684438959,22.7887428226743,0.22666497453237,0.822705148508562,0.997639177906686,224.337930991483,238.836192205281,0.802253121528219,0.135524384675325,0.771252219303477,2.04579872260083,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_finegoldii",0.63000742637715,2.79834545283497,21.4915296449854,0.225135687139305,0.824000656537949,0.997639177906686,231.302714296153,245.800975509951,0.796844164653334,0.136602667596607,0.764701803303988,2.04478177019691,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_goldsteinii",0.718425422268433,3.1910870554132,12.0829963376806,0.225135011923204,0.825636860711746,0.997639177906686,231.066973145426,245.565234359224,0.776775232097091,0.13429294692481,0.74214745379518,2.12448879987876,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactococcus_phage_bIL286",-17.3132396636932,77.214399298322,11.9376837864564,-0.22422294055287,0.826375538637351,0.997639177906686,224.69865831977,239.196919533568,0.775883960002087,0.135918038083702,0.740631039790618,2.13093163405936,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__C2virus",-2.35490267979573,10.7354098508685,29.8603311712211,-0.219358432748166,0.827863440918946,0.997639177906686,228.616732933584,243.114994147382,0.799028618321634,0.138438018436204,0.76673601437985,2.04947881942111,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__C2virus.s__Lactococcus_virus_bIL67",-2.35490267979573,10.7354098508685,29.8603311712211,-0.219358432748166,0.827863440918946,0.997639177906686,228.616732933584,243.114994147382,0.799028618321634,0.138438018436204,0.76673601437985,2.04947881942111,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rogosae",27.1404224111687,123.22454842832,12.3378349696817,0.220251749812305,0.829277532562193,0.997639177906686,223.770932447706,238.269193661504,0.774529287016838,0.137428159292528,0.738606453001951,2.14061045243278,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium",0.13732625533756,0.625551767437613,12.6098404414224,0.219528202917684,0.829752211059805,0.997639177906686,234.338145286716,248.836406500514,0.773537093459897,0.134393067419547,0.738376741201695,2.14252811477266,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Streptococcus_phage_PH10",15.6839099054468,72.3583559824759,19.412473783132,0.216753264947661,0.830662294074054,0.997639177906686,224.805527453046,239.303788666844,0.802481343316207,0.132464963694224,0.772321983069541,2.04538595928243,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus",21.3866575331005,98.6682140108674,19.4124737825542,0.216753264944524,0.830662294076531,0.997639177906686,224.185263637484,238.683524851282,0.802481343318987,0.132464963694272,0.772321983072732,2.04538595927368,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Sk1virus.s__Lactococcus_phage_jm3",21.3866575331005,98.6682140108674,19.4124737825542,0.216753264944524,0.830662294076531,0.997639177906686,224.185263637484,238.683524851282,0.802481343318987,0.132464963694272,0.772321983072732,2.04538595927368,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia",101.037129223079,466.138903388842,19.4124737792055,0.216753264935702,0.830662294083698,0.997639177906686,221.079822002345,235.578083216143,0.802481343326766,0.132464963694399,0.772321983081666,2.04538595924916,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae",101.037129223079,466.138903388842,19.4124737792055,0.216753264935702,0.830662294083698,0.997639177906686,221.079822002345,235.578083216143,0.802481343326766,0.132464963694399,0.772321983081666,2.04538595924916,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Sanguibacteroides",-11.572192932478,52.9447389321783,10.8167087264904,-0.218571158643389,0.831053220234938,0.997639177906686,225.435110018636,239.933371232434,0.784354930261885,0.133960365224214,0.750998613598158,2.08541676650191,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Sanguibacteroides.s__Sanguibacteroides_justesenii",-11.572192932478,52.9447389321783,10.8167087264904,-0.218571158643389,0.831053220234938,0.997639177906686,225.435110018636,239.933371232434,0.784354930261885,0.133960365224214,0.750998613598158,2.08541676650191,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus",3.1885013803172,15.2206653248495,29.8870265350355,0.209485020021535,0.835491044704249,0.997639177906686,227.923124712741,242.421385926539,0.792330607721802,0.132104494483814,0.760720742349408,2.07545551324545,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250",3.1885013803172,15.2206653248495,29.8870265350355,0.209485020021535,0.835491044704249,0.997639177906686,227.923124712741,242.421385926539,0.792330607721802,0.132104494483814,0.760720742349408,2.07545551324545,37,"PROMIS"
"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter.s__Citrobacter_farmeri",8.77995408351401,42.0756852422622,12.1681621759848,0.208670495393266,0.838157775586962,0.997639177906686,225.914070348742,240.41233156254,0.777346901265691,0.133547556472089,0.743029060166605,2.12110477609721,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_dolichum_CAG_375",-15.4161628329193,74.5247290536917,11.8761656232183,-0.206859696488297,0.839623635494785,0.997639177906686,224.772542489892,239.27080370369,0.777291644739761,0.134816249560558,0.742588374842776,2.12270225432902,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_Lrm1",19.5478345042562,97.9965952345408,29.2836557285487,0.199474629271265,0.84327015592434,0.997639177906686,224.202123860526,238.700385074324,0.795842620439479,0.134914033122141,0.76400336223539,2.05923307605296,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_fragilis",-0.0262755008171668,0.133390638530904,27.3043267158084,-0.196981595609344,0.84530090367206,0.997639177906686,237.403272709297,251.901533923095,0.800068867231083,0.135587848720462,0.768708558211531,2.050936805307,37,"PROMIS"
"k__Bacteria.p__Firmicutes",-0.0139006027084618,0.0716008308259632,19.0262497125718,-0.194140243180269,0.848123878734608,0.997639177906686,238.658659373643,253.156920587441,0.783583732690382,0.133947924289849,0.750111715704671,2.10298655490968,37,"PROMIS"
"k__Viruses.p__Viruses_unclassified.c__Viruses_unclassified.o__Caudovirales.f__Siphoviridae.g__Siphoviridae_unclassified.s__Lactobacillus_phage_phiadh",4.61670099617312,24.7499520825235,27.2655800112343,0.186533734723191,0.853407206468396,0.997639177906686,226.959538901561,241.457800115359,0.794699865468995,0.132882369300475,0.763238426641856,2.05868012953236,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_faecis",0.128102251920109,0.687318047630915,11.2372451717146,0.18637987517083,0.855468986415271,0.997639177906686,234.17065327718,248.668914490978,0.771853728759927,0.136017300496661,0.735936528160549,2.15120273918073,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella_tayi",1.76031935608036,9.7613348105994,13.6819052687264,0.180335926411304,0.859532636265877,0.997639177906686,228.850905338674,243.349166552472,0.776751845539425,0.136048808617351,0.7415963347382,2.13109976769702,37,"PROMIS"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pullorum",-21.1787282944143,126.092480215762,29.0114732402833,-0.167961866228459,0.867778708629921,0.997639177906686,223.710669357716,238.208930571514,0.798997817764551,0.135099507933309,0.767600800231768,2.05278931683831,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium",0.113438485467418,0.674516950746301,14.6628880484131,0.168177368028939,0.868741490932461,0.997639177906686,234.20685489218,248.705116105978,0.774009873459075,0.134846459961684,0.738786104335981,2.14672986623288,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans",0.113438485467418,0.674516950746301,14.6628880484131,0.168177368028939,0.868741490932461,0.997639177906686,234.20685489218,248.705116105978,0.774009873459075,0.134846459961684,0.738786104335981,2.14672986623288,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae",50.5803487647489,307.011281759551,16.9875747916537,0.164750782039218,0.871084681789956,0.997639177906686,221.961340546843,236.459601760641,0.77573624691465,0.134558403016356,0.740867836874279,2.14156456377571,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_parvula",-1.66308163898322,10.3211560118363,23.897762931903,-0.161133271997439,0.873342898249181,0.997639177906686,228.725404601928,243.223665815726,0.786467243164503,0.136643911633628,0.752671279310093,2.09933490787714,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hydrogenotrophica",-0.548150493334516,3.41591475723,11.8222936146029,-0.160469605447361,0.875220444538727,0.997639177906686,230.938635519481,245.436896733279,0.784969084489312,0.134479216178872,0.751558923216884,2.08664037459038,37,"PROMIS"
"k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella_atypica",-6.00149199744254,38.2868293512528,17.7276197350157,-0.156750822649308,0.877212604683287,0.997639177906686,226.113048239993,240.611309453791,0.78177164280798,0.135545652974144,0.747553635489448,2.11261459526929,37,"PROMIS"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_ovatus",0.0286107263461668,0.188309127639288,23.6666709631427,0.151934888684587,0.880526076780196,0.997639177906686,236.738567778051,251.236828991849,0.784306946520165,0.134090737163897,0.750905709481178,2.10657210167697,37,"PROMIS"
